idx,age-bin,employment-type,education-num,occupation,race,sex,weekly-hours-bin,compensation
30161,3,0,12,8,4,1,2,0
30162,3,1,9,2,4,1,2,0
30163,5,1,9,0,4,0,2,0
30164,5,2,12,2,3,1,1,0
30165,6,1,10,8,4,1,2,1
30166,1,1,9,2,4,1,2,0
30167,2,1,9,0,4,1,2,0
30168,1,0,9,0,2,1,0,0
30169,6,0,14,2,4,1,2,1
30170,7,2,9,3,4,1,3,0
30171,6,1,8,5,4,1,5,1
30172,0,1,9,6,4,1,0,0
30173,3,1,6,5,4,1,2,0
30174,3,2,9,1,2,1,6,0
30175,5,2,11,3,4,1,4,1
30176,1,1,9,10,4,0,0,0
30177,2,1,9,6,2,1,2,0
30178,7,0,13,8,4,1,7,1
30179,3,1,11,5,4,1,6,0
30180,7,2,12,2,4,1,1,0
30181,5,1,9,10,4,1,4,1
30182,4,1,8,5,4,1,2,1
30183,1,1,8,1,4,1,3,0
30184,7,1,8,0,4,0,2,0
30185,5,1,13,8,4,1,5,0
30186,3,1,8,5,4,1,2,0
30187,2,1,8,10,4,1,2,0
30188,3,0,13,2,4,1,5,1
30189,8,1,8,1,4,1,0,0
30190,2,1,12,8,4,0,2,0
30191,6,1,12,6,4,1,2,0
30192,7,1,13,8,4,0,2,0
30193,0,1,6,0,4,0,0,0
30194,1,1,12,10,4,1,4,0
30195,1,1,9,10,4,0,1,0
30196,6,1,11,12,3,1,2,0
30197,4,1,8,10,4,0,2,0
30198,7,1,7,3,4,1,2,0
30199,7,1,8,10,4,1,2,1
30200,7,1,9,1,4,1,2,1
30201,2,1,8,6,4,1,1,0
30202,6,0,13,8,4,0,5,1
30203,6,0,12,8,4,1,2,1
30204,4,0,13,8,4,1,4,1
30205,0,1,9,6,4,0,1,0
30206,3,1,3,11,4,1,2,0
30207,5,0,12,2,4,0,0,0
30208,10,1,8,10,4,1,2,0
30209,8,1,3,10,4,1,4,0
30210,5,1,0,6,4,1,2,0
30211,0,1,6,1,4,1,0,0
30212,6,2,12,10,4,1,5,0
30213,7,1,12,8,4,1,2,1
30214,5,2,12,1,2,1,5,0
30215,2,0,8,12,4,1,3,0
30216,3,1,10,11,4,0,5,0
30217,8,0,12,0,4,1,2,0
30218,6,1,1,6,1,0,2,0
30219,0,1,9,10,2,0,1,0
30220,3,1,12,2,4,1,5,1
30221,8,1,9,0,4,1,2,0
30222,1,1,8,4,2,1,2,0
30223,3,1,13,8,4,1,2,1
30224,7,1,8,10,4,1,2,0
30225,1,1,12,0,4,0,1,0
30226,7,2,9,2,4,1,4,1
30227,3,1,8,1,4,1,2,0
30228,1,1,12,10,4,1,4,0
30229,3,1,8,6,2,1,1,0
30230,7,1,7,12,4,0,2,0
30231,6,1,12,0,4,1,3,0
30232,8,1,9,9,2,0,2,0
30233,8,1,9,1,4,1,2,0
30234,8,2,8,3,4,1,1,0
30235,8,1,15,8,4,1,4,0
30236,3,1,10,8,4,0,0,1
30237,7,1,12,2,4,0,3,0
30238,6,1,7,1,4,1,2,0
30239,3,2,12,10,4,0,2,0
30240,4,2,8,3,4,1,5,1
30241,1,1,7,3,4,1,2,0
30242,4,0,8,2,4,1,2,0
30243,4,1,12,10,4,1,3,0
30244,0,1,8,0,4,0,2,0
30245,3,1,10,11,4,0,2,0
30246,8,0,9,11,4,1,2,1
30247,3,1,10,6,4,1,5,1
30248,2,1,12,0,4,1,2,0
30249,5,1,12,4,4,1,7,1
30250,7,0,12,8,4,0,2,1
30251,7,1,9,0,4,1,2,0
30252,7,1,4,12,4,1,2,1
30253,5,1,9,8,4,1,3,0
30254,7,1,6,1,4,1,2,0
30255,3,2,8,1,4,1,3,0
30256,8,2,8,12,4,1,0,0
30257,9,1,12,2,4,1,5,1
30258,3,1,12,0,4,0,2,0
30259,4,1,12,2,4,1,2,1
30260,3,1,8,4,4,1,2,0
30261,2,1,12,2,4,0,2,0
30262,2,1,10,1,4,1,2,0
30263,2,1,8,3,4,1,2,0
30264,6,1,8,1,4,1,5,1
30265,8,1,9,2,4,0,0,0
30266,2,1,8,6,4,1,2,0
30267,6,1,12,8,4,0,5,0
30268,8,0,13,8,4,0,2,1
30269,2,1,8,2,2,1,5,0
30270,6,0,13,8,4,0,2,0
30271,6,2,9,1,4,1,1,0
30272,8,1,9,0,4,0,2,0
30273,0,1,9,6,1,1,1,0
30274,7,1,11,2,4,1,4,1
30275,3,1,8,1,4,1,5,0
30276,6,1,4,5,2,1,2,0
30277,3,2,12,1,4,1,4,0
30278,8,1,3,1,4,1,2,0
30279,5,1,13,2,4,1,2,1
30280,3,1,8,8,1,0,0,1
30281,8,1,5,0,2,1,2,0
30282,6,1,8,1,4,1,2,1
30283,1,1,9,11,4,0,2,0
30284,6,1,9,12,4,1,3,1
30285,1,0,9,2,4,1,2,0
30286,4,1,8,1,4,1,2,0
30287,7,1,8,1,4,1,2,0
30288,6,0,9,0,4,1,4,1
30289,1,1,8,1,4,1,2,0
30290,8,1,8,2,4,1,2,1
30291,1,0,12,8,4,0,1,0
30292,7,1,6,10,4,0,2,0
30293,6,1,10,0,4,0,0,0
30294,7,1,9,1,1,1,2,1
30295,4,2,13,2,4,1,6,1
30296,7,1,14,8,4,1,3,1
30297,4,1,9,1,4,1,4,0
30298,7,0,8,0,4,1,3,1
30299,9,1,8,6,4,0,2,0
30300,7,1,8,2,4,0,2,1
30301,4,1,13,8,4,0,2,0
30302,2,0,13,2,4,0,2,0
30303,7,2,6,2,4,1,2,1
30304,6,2,14,8,4,1,2,1
30305,0,1,8,1,4,0,0,0
30306,3,1,9,0,4,0,2,0
30307,3,0,9,0,4,0,2,0
30308,3,1,8,11,4,1,3,0
30309,7,1,9,8,4,0,1,0
30310,1,1,8,1,4,1,2,0
30311,4,1,9,12,4,1,6,0
30312,7,2,11,10,4,0,0,0
30313,3,1,12,8,4,1,2,0
30314,1,1,10,10,2,0,1,0
30315,5,0,12,9,4,1,3,0
30316,1,1,7,10,4,0,1,0
30317,1,1,6,10,4,1,4,0
30318,9,1,2,5,4,0,0,0
30319,3,1,8,1,4,1,3,0
30320,1,1,9,0,4,1,0,0
30321,4,1,12,10,4,1,2,1
30322,6,2,9,2,4,1,7,0
30323,0,1,8,6,4,1,2,0
30324,6,1,12,5,4,0,0,0
30325,1,1,9,0,4,0,0,0
30326,4,1,8,2,4,1,5,1
30327,8,1,12,0,4,1,2,0
30328,4,0,12,10,4,1,2,0
30329,3,1,12,10,4,1,3,1
30330,7,1,9,2,4,0,0,0
30331,5,0,12,8,2,0,1,0
30332,3,1,13,10,4,0,2,0
30333,0,1,8,6,4,0,2,0
30334,2,1,8,6,1,1,5,0
30335,5,1,5,5,4,1,2,0
30336,5,1,8,12,4,1,2,0
30337,4,1,11,2,4,0,2,0
30338,3,2,13,10,4,1,5,1
30339,6,2,12,10,4,1,3,0
30340,3,0,12,8,4,1,2,0
30341,5,0,8,1,4,1,2,0
30342,5,1,9,5,4,1,2,0
30343,5,1,13,11,4,0,2,0
30344,8,1,5,1,4,1,2,1
30345,0,1,9,10,4,0,1,0
30346,5,0,12,9,4,1,5,1
30347,7,1,8,4,4,1,3,0
30348,6,2,9,2,4,1,4,1
30349,6,1,8,5,4,1,2,0
30350,7,2,12,2,4,1,4,1
30351,7,2,8,8,4,1,4,0
30352,0,1,7,0,4,0,0,0
30353,3,1,12,2,4,0,5,0
30354,3,1,12,2,4,1,2,0
30355,1,0,9,9,2,1,2,0
30356,9,0,9,0,4,0,6,0
30357,10,1,5,12,4,1,0,0
30358,5,0,8,0,2,0,2,0
30359,5,1,8,1,4,1,5,1
30360,5,2,8,3,4,1,4,0
30361,1,0,9,0,4,0,0,0
30362,9,2,9,2,4,1,0,1
30363,2,1,9,1,1,1,2,1
30364,2,1,13,8,4,1,2,0
30365,2,1,11,4,4,1,3,0
30366,7,0,15,8,1,1,2,1
30367,1,0,12,8,1,0,2,0
30368,0,1,7,6,4,0,0,0
30369,3,1,9,6,4,1,2,0
30370,7,1,9,1,4,1,0,0
30371,3,1,10,11,4,1,2,0
30372,3,1,12,10,4,1,2,0
30373,0,1,7,10,4,0,0,0
30374,6,1,10,4,4,0,2,0
30375,2,1,12,0,4,0,1,0
30376,1,0,2,4,4,1,2,1
30377,8,1,9,11,4,1,2,0
30378,6,1,8,6,4,1,2,1
30379,1,1,8,10,4,0,2,0
30380,4,1,8,12,4,1,5,0
30381,2,1,8,5,4,1,2,0
30382,0,1,6,10,2,0,2,0
30383,4,2,8,10,4,1,3,1
30384,7,1,15,8,4,1,2,1
30385,3,1,8,0,4,0,2,0
30386,5,1,0,6,4,0,0,0
30387,7,1,4,5,4,1,3,0
30388,8,1,8,0,4,0,2,0
30389,1,1,9,11,4,0,2,0
30390,5,1,10,2,4,1,3,1
30391,1,1,9,2,2,0,2,0
30392,6,2,14,8,4,1,3,1
30393,6,1,8,2,0,1,2,0
30394,3,1,9,0,3,1,2,0
30395,6,0,9,6,4,0,2,0
30396,5,1,8,10,4,1,2,1
30397,6,1,11,10,4,1,3,0
30398,2,1,9,2,4,1,3,1
30399,3,1,10,11,2,1,2,0
30400,6,1,14,2,4,1,2,1
30401,4,1,8,0,4,0,2,0
30402,1,1,10,3,4,1,4,0
30403,6,0,12,9,4,1,2,0
30404,3,1,8,1,0,1,2,0
30405,3,1,8,5,4,1,6,0
30406,8,2,8,3,4,0,0,0
30407,3,1,11,1,4,1,4,1
30408,3,2,9,3,4,1,4,1
30409,6,0,12,2,4,0,2,1
30410,1,1,13,8,4,0,2,0
30411,3,1,12,6,0,1,0,1
30412,5,1,12,2,4,1,4,1
30413,7,1,8,5,4,1,2,0
30414,4,2,12,10,4,0,4,0
30415,5,2,12,3,4,1,2,0
30416,3,1,9,6,1,1,5,1
30417,0,1,8,6,4,0,1,0
30418,5,1,15,5,4,0,2,1
30419,7,2,8,6,4,1,1,0
30420,7,2,14,8,4,1,5,1
30421,9,1,5,6,4,0,1,0
30422,4,0,9,0,4,1,2,1
30423,3,1,8,10,4,1,2,0
30424,2,1,8,1,3,1,2,0
30425,3,1,6,1,4,1,1,0
30426,4,0,12,6,4,1,2,1
30427,6,0,13,8,4,1,4,1
30428,3,1,13,8,4,1,3,1
30429,5,1,8,10,4,1,2,0
30430,4,1,10,10,2,0,1,0
30431,8,1,8,9,4,1,2,0
30432,5,0,9,9,4,1,7,1
30433,4,1,9,1,4,1,2,1
30434,1,1,11,8,2,1,0,0
30435,3,1,8,5,4,1,3,0
30436,3,0,9,9,4,1,4,0
30437,10,1,8,0,4,0,1,0
30438,8,1,7,5,4,0,2,0
30439,4,1,8,4,4,1,2,0
30440,7,1,9,0,4,0,5,0
30441,7,1,12,8,4,1,4,0
30442,0,1,6,6,4,1,1,0
30443,8,1,8,12,4,1,6,0
30444,2,1,12,2,4,1,0,0
30445,6,1,11,2,1,0,4,0
30446,2,1,12,8,2,0,2,0
30447,8,0,15,2,4,1,5,1
30448,1,1,4,5,2,1,0,0
30449,1,1,10,12,4,1,2,0
30450,3,1,8,6,4,0,5,0
30451,5,1,9,12,4,1,4,1
30452,3,1,8,6,4,0,2,0
30453,7,1,12,11,4,1,2,0
30454,3,1,9,12,4,1,4,1
30455,5,1,9,5,4,0,2,0
30456,6,1,8,2,4,0,1,1
30457,6,1,9,0,4,0,2,0
30458,7,1,12,8,4,1,2,0
30459,8,1,13,8,4,1,4,0
30460,9,0,3,2,4,1,2,0
30461,6,0,8,9,4,1,2,1
30462,8,1,8,5,4,1,2,0
30463,3,1,9,10,4,1,3,1
30464,1,1,1,4,4,1,2,0
30465,5,2,12,2,4,1,5,1
30466,4,1,9,1,4,1,2,1
30467,4,1,5,1,4,1,2,0
30468,8,1,13,8,4,0,2,1
30469,3,1,7,4,4,1,2,0
30470,5,1,9,5,4,1,2,0
30471,2,1,8,1,4,1,4,0
30472,1,0,8,9,4,1,0,0
30473,3,1,12,1,4,1,2,1
30474,8,1,8,10,4,0,2,0
30475,4,1,8,1,4,1,7,0
30476,8,0,8,8,4,1,2,0
30477,1,0,9,9,4,0,3,0
30478,3,1,8,1,4,1,2,0
30479,5,0,9,0,4,1,2,0
30480,3,0,9,6,4,0,2,0
30481,7,1,15,8,4,1,3,1
30482,2,1,12,8,1,1,2,0
30483,3,1,5,1,4,1,2,0
30484,2,1,12,2,4,1,2,0
30485,1,1,7,5,4,1,2,0
30486,7,1,8,1,4,0,3,0
30487,2,1,8,1,4,1,7,0
30488,4,2,9,2,4,1,4,1
30489,1,1,2,3,4,1,2,0
30490,3,1,8,6,2,0,2,0
30491,1,1,12,8,1,1,5,0
30492,3,0,8,12,4,0,2,0
30493,7,1,8,1,4,1,2,0
30494,10,2,13,10,4,1,3,0
30495,10,2,12,1,4,1,0,1
30496,2,1,9,5,2,1,2,0
30497,3,1,12,0,4,0,3,0
30498,0,1,7,6,4,1,0,0
30499,3,1,8,1,4,1,2,0
30500,4,0,12,0,4,0,0,1
30501,6,1,12,12,4,1,5,0
30502,4,1,6,1,2,0,2,0
30503,7,1,10,1,4,1,2,0
30504,8,1,3,5,4,1,2,0
30505,2,1,8,1,4,1,2,0
30506,4,1,5,12,4,1,4,0
30507,3,1,10,0,4,0,2,0
30508,6,2,10,8,4,1,0,0
30509,1,1,9,0,4,1,0,0
30510,3,1,9,0,4,0,5,0
30511,3,1,9,2,4,1,3,1
30512,6,1,0,5,2,1,7,0
30513,8,0,8,1,4,1,2,0
30514,8,0,13,8,4,0,3,0
30515,9,1,8,1,4,1,2,0
30516,5,2,9,10,4,1,2,0
30517,6,1,10,1,4,1,7,0
30518,5,1,13,8,4,1,2,1
30519,5,1,8,10,4,0,2,0
30520,10,0,3,9,4,1,2,0
30521,5,1,8,10,4,1,2,0
30522,1,1,8,1,4,1,4,0
30523,7,2,14,8,1,1,2,1
30524,7,2,12,2,4,1,5,1
30525,7,1,9,2,4,1,5,1
30526,1,1,12,2,4,0,2,0
30527,1,1,10,6,4,0,2,0
30528,8,1,8,4,4,1,2,1
30529,5,1,8,1,1,0,2,0
30530,2,1,8,12,4,1,6,0
30531,4,1,8,6,4,0,2,0
30532,2,1,8,1,4,1,2,0
30533,7,0,9,2,4,0,2,0
30534,8,1,4,6,2,1,3,0
30535,6,0,8,0,4,0,2,0
30536,2,0,12,8,4,1,4,0
30537,8,1,9,1,4,1,3,0
30538,3,1,8,1,4,1,2,0
30539,8,0,8,10,4,0,2,1
30540,0,1,9,0,4,0,0,0
30541,5,1,11,11,4,0,1,0
30542,6,1,9,6,4,1,4,1
30543,8,1,9,10,4,1,2,0
30544,8,1,8,9,4,1,7,0
30545,0,1,7,0,4,1,2,0
30546,5,1,12,0,4,1,2,0
30547,3,2,8,6,4,1,2,0
30548,1,1,8,1,4,1,4,0
30549,8,1,8,11,2,0,2,0
30550,5,1,8,0,4,0,2,0
30551,1,1,8,6,4,1,1,0
30552,5,1,12,10,4,1,2,1
30553,7,0,9,9,4,1,2,1
30554,7,0,3,6,2,0,2,0
30555,5,1,9,1,4,1,7,1
30556,7,1,1,5,4,1,2,0
30557,3,1,8,6,4,0,2,0
30558,3,1,6,6,4,1,2,0
30559,0,1,9,0,4,0,2,0
30560,3,1,9,10,4,1,3,0
30561,3,1,12,10,4,1,2,0
30562,3,1,9,10,4,1,2,0
30563,3,1,8,10,4,0,1,0
30564,2,1,8,1,4,1,4,0
30565,8,1,9,6,2,1,2,0
30566,6,1,2,5,4,1,2,0
30567,3,1,8,6,4,0,3,0
30568,8,2,8,1,4,1,4,1
30569,3,1,11,1,4,1,4,1
30570,0,1,9,10,4,0,5,0
30571,2,1,12,8,4,0,2,0
30572,4,1,12,2,4,1,5,1
30573,1,1,12,2,4,0,4,0
30574,3,1,8,6,2,0,2,0
30575,6,1,8,6,4,0,1,0
30576,8,1,6,4,4,0,1,0
30577,3,1,12,2,4,1,3,0
30578,1,1,1,5,0,0,2,0
30579,5,1,8,6,4,0,1,0
30580,4,0,12,0,1,0,2,0
30581,7,0,15,2,4,0,3,1
30582,8,2,3,3,4,1,5,0
30583,7,1,3,5,4,0,4,0
30584,4,1,0,6,3,1,7,0
30585,5,2,12,8,4,1,4,0
30586,3,1,8,4,4,0,2,0
30587,2,1,8,12,4,1,2,0
30588,4,1,14,8,4,1,4,1
30589,0,1,8,1,4,1,4,0
30590,9,2,13,2,4,1,0,1
30591,1,1,12,8,4,1,2,0
30592,3,2,9,1,4,1,5,1
30593,7,1,9,12,4,1,3,1
30594,2,1,9,6,2,1,2,0
30595,0,1,8,10,4,0,0,0
30596,7,1,8,1,4,1,2,0
30597,8,1,8,1,2,0,4,0
30598,7,1,8,5,2,0,2,0
30599,0,1,5,6,4,1,0,0
30600,8,1,3,1,4,1,2,0
30601,6,2,13,10,4,1,4,1
30602,4,1,4,12,2,1,2,0
30603,5,1,9,2,4,0,0,0
30604,3,1,9,10,4,1,1,0
30605,6,1,9,10,4,1,3,1
30606,7,1,9,0,4,0,2,0
30607,4,2,12,10,4,1,4,1
30608,3,2,6,1,4,1,1,0
30609,3,1,13,11,1,1,4,1
30610,4,1,12,8,4,1,3,1
30611,10,1,12,2,4,1,0,0
30612,8,1,8,0,4,0,1,0
30613,1,1,12,5,4,0,1,0
30614,7,2,8,1,4,1,4,1
30615,8,0,8,6,4,1,2,0
30616,6,2,12,2,4,1,3,1
30617,9,1,8,2,4,0,1,0
30618,4,1,14,8,4,1,3,1
30619,8,1,4,1,4,1,4,0
30620,4,2,8,2,4,1,6,0
30621,8,2,15,8,4,0,7,0
30622,7,1,15,8,4,0,4,0
30623,2,1,9,4,4,1,4,0
30624,3,1,13,8,4,1,5,0
30625,5,0,13,8,4,0,2,0
30626,4,1,11,1,4,1,5,1
30627,1,1,8,4,4,1,3,0
30628,3,1,7,1,4,1,7,0
30629,1,1,11,6,4,1,2,0
30630,9,0,3,6,2,0,2,0
30631,5,1,13,2,4,1,2,1
30632,7,1,10,10,4,0,2,0
30633,3,1,9,8,4,1,2,0
30634,2,1,9,6,4,0,1,0
30635,7,1,9,2,4,0,2,0
30636,2,1,8,5,4,0,2,0
30637,1,1,9,6,1,0,2,0
30638,7,1,9,10,4,1,5,0
30639,3,1,9,2,4,1,2,0
30640,8,1,8,10,2,1,2,0
30641,3,1,8,0,2,0,2,0
30642,5,2,8,10,4,1,4,0
30643,1,1,6,5,4,0,2,0
30644,2,1,9,1,4,1,6,0
30645,0,1,6,8,4,1,0,0
30646,3,1,8,6,4,0,1,0
30647,8,1,8,12,4,1,2,0
30648,2,1,8,1,2,1,2,0
30649,3,1,6,12,4,1,5,0
30650,10,1,4,6,4,1,2,0
30651,3,0,12,8,4,1,4,0
30652,6,1,8,1,4,1,2,0
30653,7,1,13,10,4,0,4,1
30654,3,1,5,0,2,1,2,0
30655,4,1,10,1,4,1,5,1
30656,7,1,12,8,4,1,2,0
30657,6,1,5,6,2,0,2,0
30658,3,1,8,10,4,0,3,0
30659,4,1,8,8,4,1,3,1
30660,2,0,12,0,2,0,2,0
30661,0,1,8,5,4,1,2,0
30662,6,1,13,8,4,0,1,1
30663,5,1,10,1,2,1,3,0
30664,9,0,5,1,4,1,2,0
30665,3,1,10,0,4,0,1,0
30666,4,1,3,1,4,1,2,0
30667,8,0,8,1,4,1,2,1
30668,6,1,9,2,4,1,4,1
30669,2,1,8,6,4,0,6,0
30670,3,1,8,1,2,1,2,0
30671,8,1,6,10,4,1,2,0
30672,3,1,8,12,4,1,5,0
30673,2,1,11,5,4,0,0,0
30674,3,1,5,12,4,1,2,0
30675,1,1,9,0,4,1,2,0
30676,3,1,8,5,4,0,2,0
30677,3,1,8,10,4,0,2,0
30678,3,1,15,8,4,1,5,1
30679,8,1,12,2,1,1,4,1
30680,4,1,9,0,4,0,2,0
30681,1,1,7,9,2,1,2,0
30682,3,1,12,2,4,0,5,1
30683,3,1,8,1,2,1,4,0
30684,4,1,12,8,2,0,3,1
30685,6,0,8,0,4,0,2,0
30686,6,0,11,8,4,0,4,0
30687,3,1,13,6,3,0,1,0
30688,4,0,11,0,4,0,0,1
30689,4,1,11,11,4,0,2,0
30690,5,1,8,5,4,1,2,0
30691,9,2,14,8,4,1,5,0
30692,5,0,9,0,4,0,2,0
30693,5,2,9,1,4,1,4,0
30694,3,1,5,4,0,1,2,0
30695,5,1,10,10,4,1,3,0
30696,3,1,13,11,1,1,0,0
30697,7,1,13,2,4,1,2,1
30698,1,1,9,9,4,1,2,0
30699,2,1,11,11,4,0,2,0
30700,5,1,8,5,4,1,2,1
30701,8,1,8,0,4,0,2,0
30702,1,1,8,0,4,1,0,0
30703,7,2,8,2,4,0,2,1
30704,2,1,6,5,2,1,2,0
30705,4,1,8,3,4,1,4,0
30706,2,0,11,9,4,1,2,1
30707,6,1,9,5,2,1,2,1
30708,3,1,5,6,4,1,1,0
30709,9,2,14,8,4,1,1,1
30710,1,1,9,6,4,0,2,0
30711,8,1,3,1,4,1,0,0
30712,9,1,8,5,4,1,2,1
30713,4,0,12,0,4,1,2,0
30714,2,1,8,0,4,0,2,0
30715,7,1,8,5,4,1,4,1
30716,5,1,13,2,4,1,4,1
30717,0,0,9,6,4,1,1,0
30718,5,1,8,0,4,0,1,0
30719,4,1,8,5,4,0,0,0
30720,5,1,15,8,1,1,3,1
30721,3,1,12,11,4,1,4,1
30722,3,1,9,6,2,0,2,0
30723,2,1,12,8,4,1,3,0
30724,2,1,12,8,4,1,2,0
30725,6,2,8,1,4,1,7,1
30726,1,1,8,0,4,1,0,0
30727,1,1,8,5,2,1,5,0
30728,8,1,8,1,4,1,2,0
30729,3,2,9,8,4,1,5,0
30730,6,0,9,2,2,1,2,1
30731,8,2,6,6,4,0,4,0
30732,1,2,12,10,4,1,4,0
30733,1,0,9,9,4,1,2,0
30734,2,1,8,2,4,0,2,0
30735,4,0,12,8,4,1,2,1
30736,1,1,2,7,4,1,4,0
30737,0,1,5,5,4,1,2,0
30738,0,1,8,1,4,1,2,0
30739,9,1,13,8,4,1,4,1
30740,6,2,10,10,4,1,3,1
30741,4,1,8,3,4,1,2,0
30742,3,1,6,6,4,1,2,0
30743,0,0,9,3,4,1,1,0
30744,2,1,10,8,4,0,2,1
30745,4,1,3,1,4,1,2,0
30746,8,1,9,12,4,1,4,0
30747,7,1,6,7,2,0,0,0
30748,8,2,8,2,4,0,4,0
30749,0,1,9,6,4,1,0,0
30750,4,1,8,4,2,1,2,0
30751,1,1,9,6,4,0,1,0
30752,1,1,8,6,4,1,5,1
30753,4,1,4,2,4,1,5,0
30754,1,1,9,0,4,0,2,0
30755,9,1,8,1,4,1,2,0
30756,3,0,12,2,4,1,4,1
30757,5,2,8,2,4,1,4,1
30758,3,1,8,4,4,1,2,0
30759,3,1,12,2,4,0,4,0
30760,4,1,9,10,4,1,2,0
30761,2,1,13,2,4,0,2,0
30762,3,1,8,5,4,0,2,0
30763,6,0,8,0,4,0,2,0
30764,5,1,12,6,4,0,2,0
30765,5,2,11,1,4,1,5,1
30766,0,1,9,6,4,1,0,0
30767,6,1,8,12,4,1,2,0
30768,5,1,8,10,4,1,4,0
30769,8,1,9,2,4,1,3,1
30770,6,1,10,11,4,1,2,0
30771,3,1,8,5,4,1,2,0
30772,1,1,9,4,4,0,2,0
30773,6,1,9,1,3,1,2,0
30774,5,1,8,5,4,1,4,0
30775,10,2,8,10,4,1,1,0
30776,7,1,8,12,4,1,2,0
30777,0,1,9,0,4,0,2,0
30778,6,2,9,5,4,1,4,0
30779,1,1,12,2,4,1,2,0
30780,1,1,9,6,4,1,2,0
30781,6,2,8,1,4,1,4,1
30782,3,2,9,1,4,1,4,0
30783,5,1,8,5,4,0,3,0
30784,0,0,6,6,4,0,0,0
30785,8,1,8,10,4,1,5,1
30786,1,0,9,9,4,1,2,0
30787,8,1,12,2,4,0,1,0
30788,7,0,3,6,2,1,0,0
30789,3,1,13,8,4,0,0,1
30790,8,0,12,0,4,1,2,0
30791,3,1,13,6,0,1,2,0
30792,0,1,8,4,4,1,2,0
30793,2,1,12,2,4,0,2,0
30794,7,1,5,3,4,1,2,0
30795,8,1,8,12,4,1,2,1
30796,0,1,8,0,4,0,2,0
30797,3,1,9,0,2,0,2,0
30798,1,1,9,12,2,1,2,0
30799,8,2,4,6,4,0,2,0
30800,7,0,8,0,4,0,1,0
30801,4,1,5,5,4,0,2,0
30802,5,0,8,9,4,1,2,0
30803,2,1,8,12,4,1,2,0
30804,0,1,9,4,2,1,0,0
30805,0,1,8,6,4,0,1,0
30806,0,1,8,5,4,0,4,0
30807,2,1,9,1,4,1,2,0
30808,3,1,10,2,4,1,2,1
30809,5,1,9,4,4,1,2,0
30810,2,1,8,4,4,1,2,0
30811,6,1,8,1,4,1,2,0
30812,1,1,6,6,4,0,1,0
30813,6,1,8,0,4,0,2,0
30814,5,1,12,10,4,0,2,1
30815,3,0,12,8,4,0,5,0
30816,0,1,9,10,4,0,1,0
30817,0,1,9,9,4,1,1,0
30818,5,1,9,11,4,0,2,0
30819,5,1,8,4,4,0,2,0
30820,10,1,8,0,4,0,1,0
30821,7,0,15,8,4,0,2,1
30822,2,1,8,8,4,1,2,0
30823,2,2,8,1,4,1,5,1
30824,5,1,13,8,4,1,4,1
30825,5,1,9,0,4,1,2,0
30826,1,1,8,1,2,0,2,0
30827,5,2,15,8,4,1,3,1
30828,8,1,8,1,2,1,4,0
30829,3,1,11,8,4,0,2,0
30830,4,1,8,10,4,1,5,1
30831,7,1,3,5,2,1,2,0
30832,3,1,8,5,4,0,2,0
30833,1,1,5,3,4,1,2,0
30834,6,1,13,8,4,1,2,0
30835,0,1,9,0,1,0,1,0
30836,5,1,8,2,4,1,5,1
30837,5,2,8,2,4,1,3,1
30838,3,1,13,8,4,0,1,0
30839,6,2,8,2,4,0,1,0
30840,6,1,10,2,4,0,1,0
30841,3,1,8,10,4,1,2,1
30842,8,1,12,2,4,1,4,1
30843,0,1,8,10,4,1,1,0
30844,2,1,9,6,2,1,0,0
30845,2,1,6,6,2,0,1,0
30846,7,1,3,5,4,1,0,0
30847,1,1,6,1,4,1,2,0
30848,5,0,12,0,4,1,3,1
30849,2,1,9,0,4,0,2,0
30850,2,0,8,1,4,1,2,0
30851,1,1,12,10,4,1,1,0
30852,5,1,9,4,2,0,2,0
30853,4,2,12,2,4,1,2,0
30854,8,1,6,6,4,1,1,0
30855,3,1,8,10,4,1,2,0
30856,1,1,8,1,4,1,3,0
30857,3,1,12,10,4,1,2,0
30858,6,0,13,2,4,1,3,1
30859,3,1,9,2,4,1,2,1
30860,8,2,15,8,4,1,0,1
30861,5,1,8,1,4,1,3,0
30862,0,1,8,4,4,1,1,0
30863,8,0,8,2,4,1,2,0
30864,8,1,8,8,4,1,2,1
30865,3,1,13,8,4,1,2,0
30866,2,1,12,0,4,0,2,0
30867,8,1,7,2,4,1,5,0
30868,7,0,13,0,2,0,2,0
30869,4,1,9,2,4,1,3,1
30870,1,1,10,5,4,1,3,0
30871,5,1,9,5,4,1,2,0
30872,3,2,8,10,4,1,4,1
30873,4,1,9,5,4,1,2,1
30874,3,1,13,2,4,1,2,0
30875,8,2,9,2,4,1,2,1
30876,4,1,12,2,4,0,5,0
30877,6,1,8,10,2,0,2,0
30878,8,1,8,4,4,1,3,0
30879,1,1,8,5,4,1,4,0
30880,3,0,12,3,2,1,2,0
30881,1,1,8,6,4,0,3,0
30882,3,1,12,2,4,1,2,1
30883,4,1,12,8,4,1,4,1
30884,6,1,9,0,2,0,2,0
30885,2,1,8,8,2,0,5,0
30886,3,1,9,2,4,0,2,0
30887,6,1,9,12,4,1,3,0
30888,5,2,14,8,4,0,4,1
30889,0,1,8,5,4,0,2,0
30890,2,1,8,4,4,1,2,1
30891,7,0,9,9,4,1,2,1
30892,2,2,12,2,4,1,4,0
30893,8,1,12,1,4,1,3,0
30894,6,0,12,8,4,0,2,0
